time,09-Jan,09-Feb,09-Mar,09-Apr,09-May,09-Jun,09-Jul,09-Aug,09-Sep,09-Oct,09-Nov,09-Dec,10-Jan,10-Feb,10-Mar,10-Apr,10-May,10-Jun,10-Jul,10-Aug,10-Sep,10-Oct,10-Nov,10-Dec,11-Jan,11-Feb,11-Mar,11-Apr,11-May,11-Jun,11-Jul,11-Aug,11-Sep,11-Oct,11-Nov,11-Dec,12-Jan,12-Feb,12-Mar,12-Apr,12-May,12-Jun,12-Jul,12-Aug,12-Sep,12-Oct,12-Nov,12-Dec,13-Jan,13-Feb,13-Mar,13-Apr,13-May,13-Jun,13-Jul,13-Aug,13-Sep,13-Oct,13-Nov,13-Dec,14-Jan,14-Feb,14-Mar,14-Apr,14-May,14-Jun,14-Jul,14-Aug,14-Sep,14-Oct,14-Nov,14-Dec,15-Jan,15-Feb,15-Mar,15-Apr,15-May,15-Jun,15-Jul,15-Aug,15-Sep,15-Oct,15-Nov,15-Dec,16-Jan,16-Feb,16-Mar,16-Apr,16-May,16-Jun,16-Jul,16-Aug,16-Sep,16-Oct,16-Nov,16-Dec,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,17-Dec,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep,18-Oct,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov,23-Dec,24-Jan,24-Feb,24-Mar,24-Apr,24-May,24-Jun,24-Jul,24-Aug,24-Sep,24-Oct,24-Nov,24-Dec,25-Jan,25-Feb,25-Mar,25-Apr,25-May,25-Jun,25-Jul,25-Aug,25-Sep,25-Oct
RMPI,71.2,72.4,81.5,81.6,83.2,88.3,85.2,88.5,87.5,89.6,91.7,90.3,93.1,93,94.3,97.1,91.3,90.1,91.7,94.1,94.7,97.6,100,104.7,106.3,110.1,115.5,121.9,115.8,115.4,114.9,112.3,113.4,112.2,115,111.9,113.1,114.6,112.7,110.4,108.8,104,104.1,108.4,110.4,110.3,107.8,104.9,109.7,111.9,110.3,107.7,108.7,108.4,114.1,115.1,113.3,109.7,105.2,107.2,110.2,116.7,117.6,117.7,117.3,118.6,116.9,114.2,111.8,107.2,101,93.4,86,91.3,90.1,93.6,97.8,98.1,92.2,86,88.1,87.9,84,79.7,77.3,77.7,81.3,81.9,87.6,89.5,87.1,86.4,86.3,89.2,87.9,93.5,95.2,96.6,95,96.7,95,91.6,90.8,91.6,91.5,94.9,100.1,99.3,102.7,102.5,104.7,105.5,109.5,110.2,111,105.7,104.8,102.5,90.3,93.8,97.4,100.2,103,108.9,106.1,99.7,101,99.2,99.2,97.2,98.6,101.2,100,96.3,85.6,74.5,85.7,90.4,92.5,97.6,96.1,96.3,96.9,100.3,105.8,112.8,115.2,116.3,120.1,124.7,128.5,124.7,127.6,133.6,133.3,129.6,138.3,147,164.3,160.9,165.9,166.6,154.8,148.2,143.7,145.3,144.7,141.3,140.8,141.1,139.6,143.4,135.7,133,137.9,142.6,148,144,136.9,130.2,131.7,134.4,140,147.2,144.9,142.6,143.6,139.4,134.8,140.2,139.8,141.4,146.6,147.3,146.2,141.2,140.2,144.4,144.7,143.6,146.1,148.4
